Step,Value
5359,-26.8863587390647
5360,-39.1977828651582
5380,-50.2780645786424
5404,-60.2503181207782
5420,-69.2253463087004
5439,-77.3028716778303
5442,-84.5726445100473
5447,-91.1154400590426
5484,-97.0039560531383
5491,-70.6035624595836
5495,-78.5432662136252
5501,-85.6889995922627
5507,-60.5500706095183
5512,-69.4951235485664
5515,-45.8456132054689
5517,-56.261111884922
5541,-65.6350606964298
5549,-42.5015256032686
5566,-53.2514330429418
5571,-31.2262917504067
5573,-11.4036645871251
5585,-25.2633581284126
5587,-37.7370823155714
5593,-17.3933450604961
5605,-30.6540705544465
5610,-42.5887234990018
5620,-21.6298531608608
5630,-34.4669278447747
5658,-46.0202950602973
5660,-56.4183255542675
5664,-65.7765529988408
5679,-74.1989576989567
5720,-81.7791219290611
5723,-57.0311807126368
5741,-34.7580336178549
5759,-46.2822902560694
5776,-56.6541212304625
5779,-65.9887691074162
5784,-42.6837051849155
5789,-53.4153946664239
5807,-63.0739151997815
5808,-40.0603366680443
5825,-51.0543630012399
5828,-29.248928712875
5835,-9.6178488298284
5862,8.05012306491352
5864,23.9512977701813
5871,38.256165981404
5889,19.4304893832636
5898,34.0574694684555
5907,15.6516625216099
5917,-0.913563730551061
5928,15.8839796542631
5932,-0.704478311163172
5933,-15.6340904800468
5952,-29.0707414320422
5957,-9.59363826531973
5959,-23.6343344387878
5963,-4.70087197139082
5972,12.4692132139892
5990,-3.77776810740974
6010,-18.4000512966688
6015,-31.5601061670019
6024,-43.4041555503017
6030,-22.3575529835124
6031,-3.42179969692032
6035,13.6203782610126
6038,-2.74171956508863
6060,-17.4676076085798
6078,0.979151140519093
6082,17.5874230382263
6087,0.828620734403671
6103,17.3157876844815
6105,32.1542379395515
6115,45.6388121338373
6121,26.0748709204535
6123,8.46732382840818
6129,-7.37946855443261
6131,-21.6415816989893
6133,-34.4774835290904
6145,-14.4597061526632
6147,-28.0137955373968
6149,-8.50622897189811
6172,-22.6556660747083
6181,-35.3901594672375
6184,-15.1511455322728
6200,-28.6360909790455
6211,-40.772541881141
6213,-19.995289704786
6219,-32.9958207343074
6232,-12.9962406726357
6237,-26.6966766053722
6244,-39.027068944835
6250,-50.1244220503515
6263,-60.1120398453163
6289,-69.1008958607847
6312,-77.1908662747062
6316,-84.4718396472356
6317,-91.024715682512
6324,-65.2160571025017
6341,-41.9944534040107
6352,-52.7950680636096
6363,-62.5156212572487
6370,-71.2641191315238
6376,-47.4315202066123
6400,-57.6884281859511
6455,-35.2195873791151
6459,-46.6976886412036
6472,-25.3279217888423
6487,-37.7951896099581
6495,-17.3156726607214
6496,1.12208161710981
6500,-13.9901865446012
6510,4.11501912161805
6520,20.4097042212153
6521,35.0687317873347
6522,48.2680456203603
6530,60.1412390465652
6550,70.8271131301495
6574,80.4505888288937
6581,57.4054699460043
6584,68.371109963163
6594,78.1040279903649
6603,86.9998122030875
6606,95.0060179945378
6616,70.5053561950841
6621,80.1548185638166
6657,57.1392767074349
6666,36.4252890366914
6668,17.7827001330223
6672,1.00437011972008
6678,-14.0961268922519
6681,-27.6865742030267
6688,-39.9179767827241
6696,-50.9262391044517
6699,-60.8336751940065
6707,-69.7503676746059
6711,-77.7753909071453
6715,-84.9979118164308
6738,-91.4981806347877
6742,-65.648364583068
6749,-74.0835881247612
6753,-81.6752893122851
6764,-56.8015733692975
6776,-34.4152290206086
6792,-14.2737081303069
6817,3.8598496944829
6832,-11.5261952749654
6846,-25.3736357474688
6854,-37.8363321727219
6862,-17.3465119436907
6868,-30.6119207493216
6869,-42.5507886743894
6895,-21.5895227951914
6909,-34.4306305156722
6934,-14.2813804523459
6951,3.85294460464775
6963,-11.532409855817
6966,-25.3792288702353
6972,-6.14130799497087
6990,-20.5272371954738
6992,-33.4745734759264
7010,-13.4209291165747
7014,-27.0788962049172
7035,-7.6648195726664
7039,9.80784939635933
7046,-6.17299554327658
7059,11.1504910228102
7065,26.7416289322882
7079,40.7736530508185
7091,21.6962277457367
7106,4.52654497116299
7114,20.7800774858058
7115,35.4020677254661
7137,48.5618589411604
7141,60.4056710352852
7155,71.0651019199976
7167,48.9585317279979
7168,29.0626185551981
7175,11.1562966996783
7189,26.7468540414695
7195,9.0721086373226
7202,24.8648957618312
7204,14.8051461856481
7213,5.75137156708331
7215,29.309221422753
7216,50.5050972680997
7235,37.8813275412897
7238,58.2199927747827
7247,44.8247334973045
7260,32.769000147574
7284,21.9188401328166
7300,12.1536961195349
7311,3.36506650758145
7329,-4.54470014317667
7339,-11.663490128859
7340,-18.0704011159731
7346,-23.8366210043758
7353,-29.0262189039383
7357,-33.6968570135444
7358,-37.90043131219
7359,-41.683648180971
7381,-45.0885433628739
7382,-48.1529490265865
7386,-50.9109141239279
7388,-53.3930827115351
7397,-55.6270344403816
7401,-57.6375909963434
7430,-59.4470918967091
7431,-29.5055536822822
7440,-34.128258314054
7443,-6.71860345789258
7450,-13.6200031121033
7460,-19.831262800893
7461,6.1486925039523
7463,29.5306522783131
7468,19.0043270504817
7474,9.53063434543358
7478,32.5743999356462
7480,53.3137889668376
7496,40.4091500701538
7502,28.7949750631384
7503,18.3422175568246
7511,8.93473580114213
7530,0.468002221027888
7547,-7.15205800107489
7573,-14.0101122009674
7596,-20.1823609808706
7609,-25.7373848827836
7612,0.833182630250803
7643,-6.82339563277429
7644,17.8557729552591
7660,8.49693565973323
7661,0.0739820937599234
7671,-7.50667611561607
7674,17.2408205207015
7676,7.94347846863138
7687,-0.424129378231726
7693,-7.95497644040856
7696,-14.7327387963677
7700,-20.8327249167309
7718,-26.3227124250578
7719,-31.263701182552
7723,-35.7105910642969
7726,-39.7127919578672
7728,-43.3147727620805
7742,-14.9864664611164
7746,-21.0610798150048
7757,-26.5282318335044
7760,-31.4486686501539
7780,-35.8770617851385
7788,-39.8626156066246
7798,-43.4496140459622
7799,-46.677912641366
7810,-18.0132923524734
7833,-23.7852231172261
7838,-28.9799608055035
7855,-33.6552247249531
7899,-37.8629622524578
7900,-41.649926027212
7904,-13.4881043997348
7908,11.8575350649947
7926,3.09852155849521
7932,-4.78459059735431
7975,-11.8793915376189
7983,-18.264712383857
7991,-24.0115011454713
7992,2.38647799383185
8009,26.1446592192046
8022,15.9569332972842
8026,6.78797996755574
8037,-1.46407802919984
8049,-8.89093022627983
8052,-15.5750972036518
8054,-21.5908474832866
8058,-27.005022734958
8066,-31.8777804614622
8126,-4.69317339055999
8132,-11.797116051504
8133,-18.1906644463536
8150,-23.9448580017182
8157,-29.1236322015464
8180,-33.7845289813918
8184,-37.9793360832526
8195,-41.7546624749274
8198,-45.1524562274346
8215,-48.2104706046912
8221,-50.9626835442221
8234,-21.8695861650439
8254,4.31420147621651
8263,27.8796103533509
8279,17.5183893180158
8281,39.7633794109702
8290,28.2137814698732
8299,17.8191433228859
8307,8.46396899059727
8327,0.0443120915375346
8329,-7.53337911761622
8332,17.2167878189014
8334,39.4919380617672
8340,59.5395732803465
8352,46.0123559523119
8353,33.8378603570807
8360,54.4509033461286
8363,41.4325530115157
8368,61.2861267351201
8375,47.5842540616081
8377,35.2525686554473
8428,55.7241408146586
8439,42.5784667331927
8442,62.3174490846295
8447,48.5124441761665
8463,36.0879397585499
8467,56.4759748074509
8468,43.2551173267058
8470,31.3563455940352
8480,20.6474510346317
8484,11.0094459311685
8488,2.33524133805165
8497,26.0985462290025
8498,15.9154316061022
8503,6.750628445492
8507,30.0723946256988
8508,19.4918951631289
8523,41.539534671572
8554,29.8123212044148
8566,19.2578290839733
8573,9.75878617557601
8578,32.7797365827744
8592,21.9285029244969
8601,12.1623926320472
8616,3.37289336884251
8627,-4.53765596804172
8634,-11.6571503712375
8635,13.5053936906422
8644,4.58159432157797
8682,28.1202639141762
8685,17.7349775227586
8687,39.9583087952387
8690,28.3892179157148
8691,49.5471251488993
8695,68.5892416587654
8727,85.7271465176448
8741,101.151260890636
8768,83.4628748015727
8774,67.5433273214154
8778,53.2157345892739
8796,40.3209011303465
8801,60.2856400420678
8816,46.6838160378611
8819,66.012263458831
8822,51.8377771129478
8843,39.0807394016531
8854,27.5994054614877
8867,17.266204915339
8868,39.5364134485611
8878,59.5796011284609
8881,77.7484390032368
8885,94.1003930905352
8902,77.1170937814816
8904,93.5321823909555
8907,76.6057041518599
8928,93.0719317242959
8930,107.891536539488
8935,121.099211910296
8946,133.116088706888
8954,112.231219836199
8958,93.4348378525793
8975,76.5180940673213
8981,61.2930246605892
8991,47.5904621945303
8993,35.2581559750772
8999,24.1590803775695
9004,14.1699123398126
9009,5.17966110583129
9012,28.7884929828702
9027,18.3363836845831
9028,8.92948531612481
9055,0.463276784512345
9063,-7.15631089393887
9073,-14.013939804545
9084,11.5142521635315
9105,2.78956694717837
9122,26.6374082400825
9123,47.9704964408303
9155,35.6001867967472
9156,56.1669661046945
9162,42.977009494225
9214,62.8061065324245
9216,80.6522938668041
9223,65.0138044801237
9226,82.6392220197333
9233,98.372128842516
9260,112.661713945886
9281,93.8222825512977
9291,76.866794296168
9307,61.6068548665512
9309,47.8729093798961
9311,67.2186054542845
9316,84.623542896478
9348,68.5879286068302
9353,85.8559337337692
9364,69.6970803603922
9365,86.854170311975
9366,70.5954932807775
9369,87.6627419403218
9385,103.023265733912
9412,85.1476791605204
9415,100.75970923209
9435,83.1104783088813
9441,67.2261704779932
9442,84.6303514178159
9468,92.8673142760343
9475,100.280580848431
9482,106.952520763588
9515,112.957266687229
9518,118.361538018506
9537,123.225382216655
9538,127.60284199499
9547,131.542555795491
9554,135.088298215942
9557,138.279466394348
9564,109.451459754913
9567,115.206311779422
9586,120.385678601479
9589,125.047108741332
9600,129.242395867198
9611,133.018154280479
9621,136.416336852431
9623,139.474701167188
9624,142.227229050469
9627,125.382446145422
9651,129.54419953088
9656,133.289777577792
9657,136.660797820013
9661,139.694716038011
9680,142.42524243421
9681,144.882716190789
9690,147.09444257171
9698,149.084996314539
9710,150.876494683085
9747,152.488843214777
9750,153.939956893299
9759,142.112901203969
9760,144.601609083572
9766,146.841446175215
9768,148.857299557694
9777,150.671567601924
9812,152.304408841732
9817,153.773965957559
9840,155.096567361803
9843,156.286908625622
9846,157.35821576306
9855,158.322392186754
9883,159.190150968079
9907,159.971133871271
9917,160.674018484144
9972,161.306614635729
9978,161.875951172156
9982,162.388354054941
9985,162.849516649447
9996,163.264562984502
9999,163.638104686052
