Step,Value
2199,107.070415330197
2207,121.597781827152
2211,94.4357236444367
2231,69.9898712799931
2236,47.9886041519938
2237,68.4241517667688
2239,46.5794565900919
2242,26.9192309310828
2246,9.22502783797447
2247,33.5369330841514
2254,55.4176478057106
2257,75.1102910551139
2262,52.5969819496025
2281,72.5716917846167
2291,90.5489306361294
2297,106.728445602491
2303,121.290009072216
2307,134.395416194969
2319,105.953594575472
2320,120.592643147899
2345,133.767786863084
2354,105.388728176775
2389,79.8475753590978
2390,97.0972258531624
2392,72.3852232678461
2436,90.3811089710359
2444,66.3407180739323
2451,44.7043662665391
2453,25.2316496398852
2455,47.942892705871
2460,68.3830114652583
2485,86.7791183487069
2486,63.0989265138362
2496,41.7867538624525
2498,22.6057984762073
2503,45.5796266585609
2517,66.2560720226792
2523,84.8648728503857
2532,61.3761055653471
2547,40.2362150088124
2551,21.2103135079312
2553,44.3236901871125
2578,65.1257291983756
2590,43.6108762785381
2600,24.2475086506843
2606,47.0571658155902
2623,67.5858572640056
2629,45.824991537605
2630,26.2402123838445
2644,48.8505991754345
2650,28.963259257891
2655,11.0646533321019
2678,35.1925960288661
2685,16.6710564259795
2690,40.2383588133559
2703,61.4489309619948
2710,40.3017578657953
2725,61.5059901091902
2737,80.5897991282455
2740,57.528539215421
2754,36.7734052938789
2789,18.093784764491
2790,41.5188143180163
2791,22.3646528862147
2809,45.3625956275676
2824,25.8240560648108
2872,8.23937045832974
2881,32.6498414424711
2890,54.6192653281984
2896,74.391746825353
2917,92.1869801727921
2919,108.202690185487
2920,82.3801411669385
2967,99.376535080219
2975,114.673289602172
2998,128.440368671929
3007,100.594051804736
3011,75.5323666242623
3015,52.9768499618361
3027,72.9135729956268
3030,90.8566237260385
3038,107.005369383409
3041,121.539240475043
3065,134.619724457513
3069,146.392160041736
3071,116.750664037562
3099,90.073317633806
3122,106.3003939004
3137,120.904762540334
3145,134.048694316275
3150,105.641544884648
3155,120.311798426157
3161,93.2783385835415
3177,109.184912755162
3195,83.2641414796456
3196,100.172135361655
3203,115.389329855464
3206,129.084804899892
3230,141.410732439877
3233,112.26737919589
3240,126.275049306275
3243,98.6452643756476
3244,73.7784579380829
3246,51.3983321442746
3247,71.4929069598215
3272,89.5780242938138
3281,105.854629894407
3305,120.50357493494
3313,133.687625471421
3327,145.553270954253
3328,115.995663858828
3345,129.630505502919
3374,141.901862982602
3376,112.709396684342
3386,126.672865045882
3403,99.0032985412937
3408,74.1006886871644
3430,51.6883398184479
3438,71.7539138665775
3449,49.5762424799198
3451,69.8530262619022
3458,88.1021316656864
3464,104.526326529092
3471,79.0714138761829
3477,96.398680518539
3480,111.993220496659
3497,85.7916184469935
3509,102.446864632269
3512,117.436586199016
3519,90.6906475791145
3535,66.6193028212031
3537,44.9550925390828
3543,65.6939913151489
3547,44.122312183634
3563,24.7078009652706
3580,47.4714288987179
3600,67.9586940388205
3618,46.1605446349385
3620,26.5422101714447
3622,8.8857091543002
3625,33.2315462688446
3628,55.1427996719345
3645,74.8629277347154
3656,52.3743549612439
3670,72.3713274950939
3700,90.3686027755589
3702,66.329462498003
3726,44.6942362482027
3730,25.2225326233824
3732,7.6979993610442
3738,32.1626074549142
3741,13.9440667094228
3743,-2.4526199615195
3752,-17.2096379653676
3759,9.74573386114358
3772,34.0055685050036
3780,55.8394196844776
3793,75.4898857460043
3795,93.1753052013782
3798,109.092182711215
3814,123.417372470068
3819,136.310043253035
3821,107.676758927732
3831,122.143491064933
3835,94.9268619584397
3864,110.66858379257
3869,124.836133443288
3876,137.586928128933
3920,149.062643346014
3928,119.154099011413
3935,92.2364091102715
3939,68.0104881992444
3950,46.2071593793199
3956,66.8208514713623
3962,85.3731743542005
3984,102.070264948755
3995,76.8609584538793
4000,94.4092706384658
4009,110.202751604594
4010,84.1801964441343
4022,100.996584829695
4033,116.1313343767
4036,89.5159209390301
4046,105.798736875101
4093,120.453271217566
4098,133.642352125784
4099,145.51252494318
4109,115.958992448862
4182,129.59750123395
4193,141.872159140529
4194,152.919351256451
4196,137.217936130806
4198,148.730550547699
4201,159.091903522904
4202,168.417121200588
4227,155.819849080529
4232,165.472272202451
4235,174.15945301218
4243,181.977915740936
4254,189.014532196817
4263,195.34748700711
4266,201.047146336373
4267,173.828151702736
4282,181.679744562437
4298,188.746178136167
4304,195.105968352525
4308,200.829779547247
4317,205.981209622497
4319,210.617496690221
4328,214.790155051174
4332,218.545547576031
4343,221.049832818428
4369,224.179257566559
4378,226.995739839878
4393,229.530573885864
4400,231.811924527252
4406,233.865140104501
4410,224.819706094051
4411,227.572143514621
4430,230.049337193133
4433,232.278811503794
4469,234.285338383389
4475,236.091212575025
4490,237.716499347496
4492,239.179257442721
4509,240.495739728424
4510,241.680573785556
4529,242.746924436974
4530,243.706640023251
4533,226.972256020926
4542,229.509438448808
4553,231.792902633902
4578,233.848020400486
4581,235.697626390412
4592,237.362271781345
4595,238.860452633185
4597,240.208815399841
4599,241.422341889831
4611,242.514515730822
4628,243.497472187714
4649,244.382132998917
4656,245.178327729
4664,209.6022149561
4668,213.876401490465
4675,217.723169371392
4676,221.185260464228
4677,224.301142447779
4687,227.105436232976
4713,229.629300639653
4718,231.900778605662
4734,233.94510877507
4745,235.785005927537
4749,212.980225334784
4750,216.91661083128
4758,220.459357778126
4764,223.647830030288
4767,226.517455057233
4776,229.100117581485
4780,231.42451385331
4787,212.526502467979
4788,216.508260251156
4794,220.091842256015
4800,223.317066060388
4802,226.219767484323
4805,228.832198765865
4840,231.183386919253
4852,233.299456257302
4871,235.203918661546
4873,236.917934825366
4894,238.460549372804
4914,239.848902465498
4938,241.098420248923
4941,242.222986254005
4954,243.235095658579
4962,244.145994122695
4971,244.169114710426
4974,244.986611269358
4976,245.722358172396
4977,246.384530385131
5021,246.980485376592
5027,247.516844868907
5030,219.594880382017
5037,222.869800373789
5050,225.817228366385
5052,228.469913559721
5053,230.857330233723
5060,233.006005240325
5078,234.939812746267
5101,236.680239501615
5106,238.246623581428
5126,239.656369253259
5128,240.925140357908
5134,220.209386322117
5160,223.42285571988
5165,226.314978177866
5182,228.917888390054
5200,231.260507581023
5208,233.368864852895
5231,235.26638639758
5235,236.974155787796
5239,238.511148238991
5240,239.894441445066
5266,241.139405330534
5289,225.687184797481
5318,228.352874347707
5329,230.751994942911
5345,232.911203478594
5359,234.854491160709
5360,236.603450074613
5380,238.177513097126
5404,239.594169817388
5420,240.869160865623
5439,242.016652809035
5442,243.049395558106
5447,243.97886403227
5484,244.815385659017
5491,236.883567093116
5495,238.429618413778
5501,239.821064602375
5507,241.073366172112
5512,242.200437584875
5515,243.214801856362
5517,244.1277297007
5541,244.949364760605
5549,245.688836314519
5566,246.354360713041
5571,246.953332671711
5573,238.80771940454
5585,240.161355494061
5587,241.379627974629
5593,242.47607320714
5605,243.462873916401
