Step,Value
6317,-3.30000908612782
6324,9.71879183316612
6341,-7.25308735015049
6352,-22.5277786151354
6363,-7.7094007322596
6370,5.75033935164751
6376,-10.8246945835172
6400,2.82337489619677
6455,-13.4589625934229
6459,0.452533687281672
6472,12.9728803399158
6487,24.3643923166054
6495,34.616753095626
6496,43.7206778074257
6500,23.3486100266831
6510,5.0137490240148
6520,17.0779741429756
6521,27.9357767500403
6522,37.8309990857175
6530,46.613499198508
6550,54.5177493000195
6574,61.6315743913799
6581,39.4684169522419
6584,19.5215752570177
6594,30.1350177526783
6603,11.1215159774104
6606,22.5749644010317
6616,33.0062679716097
6621,13.7056411744487
6657,24.9006770783661
6666,34.9762093918918
6668,15.4785884527026
6672,-2.06927039256762
6678,10.7032566680515
6681,-6.36706899875369
6688,-21.7303620988783
6696,-6.86852587830934
6699,6.38392673088391
6707,-10.2544659422045
6711,-25.2290193479841
6715,-10.0173174025045
6738,-25.015585662254
6742,-38.5140270960287
6749,-21.9738243757446
6753,-7.21084191680787
6764,-22.4897577251271
6776,-7.67518193125204
6792,5.65793628323547
6817,-10.9078573450881
6832,-25.8170716105792
6846,-10.5465644388402
6854,-25.4919079949562
6862,-38.9427171954606
6868,-51.0484454759145
6869,-33.3780009069608
6895,-17.3514008055835
6909,-3.05066070366289
6934,-18.7455946332966
6951,-4.30543514860463
6963,8.69070838761812
6966,-8.1783624511437
6972,5.20507381533298
6990,17.3733664444808
6992,28.2016298213951
7010,9.38146683925557
7014,-7.55667984467
7035,-22.801011860203
7039,-36.5209106741827
7046,-20.3032195854022
7059,-5.70729760549962
7065,7.42903217641265
7079,-9.31387104122862
7091,4.18311608425654
7106,-12.2351955241691
7114,1.5539240496101
7115,-14.6014683553509
7137,-0.575721498453532
7141,-16.5181493486082
7155,-2.30073439238505
7167,-18.0706609531466
7168,-3.69799483646958
7175,9.23740466853968
7189,20.879264223048
7195,2.79133780074322
7202,-13.4877959793311
7204,-28.139016381398
7213,-41.3251147432582
7215,-53.1926032689324
7216,-35.3077429206768
7235,-19.2113686072468
7238,-33.2902317465222
7247,-45.9612085718699
7260,-28.7994876933206
7284,-41.9195389239886
7300,-25.1619850102274
7311,-38.6457865092047
7329,-50.7812078582842
7339,-61.7030870724558
7340,-42.9671783438479
7346,-54.6704605094631
7353,-36.6378144371545
7357,-20.4084329720768
7358,-34.3675896748691
7359,-46.9308307073822
7381,-58.2377476366439
7382,-39.8483728516173
7386,-23.2979355450932
7388,-8.4025419692216
7397,5.00331224906286
7401,17.0685810455189
7430,28.0505229516481
7431,9.24547065648335
7440,-7.67907640916498
7443,5.6544312531138
7450,-10.9110118721975
7460,-25.8199106849778
7461,-10.6723195951177
7463,-25.6050876356059
7468,-10.478978850683
7474,-25.4310809656147
7478,-38.8879728690533
7480,-50.9991755821479
7496,-33.3336580025708
7502,-46.0002922023137
7503,-28.83466296072
7511,-13.3855966432857
7530,-28.0470369789572
7547,-12.6767332596991
7573,1.15654008763308
7596,-14.9591139211302
7609,-0.774402518336046
7612,11.8686377548599
7643,-5.31822602062611
7644,-20.7864034185635
7660,-34.7077630767072
7661,-18.6713867476741
7671,-32.8042480729067
7674,-16.9582232442538
7676,-2.69680089846608
7687,10.1384792127428
7693,21.6902313128308
7696,3.52120818154776
7700,15.7346873847553
7718,26.8500186569609
7719,36.7306168126271
7723,17.0575551313644
7726,-0.648200381772043
7728,11.9822196777675
7742,-5.21600229000929
7746,7.87119796035394
7757,19.6496781856808
7760,1.68471036711276
7780,14.1994393197203
7788,25.3450954091106
7798,35.3761858895618
7799,44.4041673219679
7810,52.5293506111334
7833,59.9652155607012
7838,37.9686940046311
7855,46.7374246255303
7899,54.6292821843396
7900,33.1663539659056
7904,42.4153185906774
7908,22.1737867316097
7926,3.95640805844869
7932,16.1263672739661
7975,-1.48626945343047
7983,11.2279575132749
7991,-5.89483823805261
7992,-21.3053544142473
8009,-35.1748189728226
8022,-19.0917370541781
8026,-4.61696332739794
